,Adresse,Année,Code Commune,Nom Commune,Segment de client,Code Département,Code Région,Nombre de logements,Consommation annuelle totale de l'adresse (MWh),Consommation annuelle moyenne par logement de l'adresse (MWh),Consommation annuelle moyenne de la commune (MWh)
0,72 AVENUE DE GENEVE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,23,142.918,6.214,3.092
1,70 AVENUE DE GENEVE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,15,25.779,1.719,3.092
2,65 AVENUE DE GENEVE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,14,17.356,1.24,3.092
3,45 AVENUE DE GENEVE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,20,58.002,2.9,3.092
4,125 B AVENUE DE GENEVE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,38,70.683,1.86,3.092
5,119 B AVENUE DE GENEVE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,35,51.222,1.463,3.092
6,38 B AVENUE DE GENEVE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,16,58.319,3.645,3.092
7,10 T AVENUE DE GENEVE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,23,67.235,2.923,3.092
8,41 RUE DE L AERODROME,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,14,21.865,1.562,3.092
9,18 B RUE DE L AERODROME,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,10,20.167,2.017,3.092
10,50 RUE DE L ANGOULEME,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,24,48.851,2.035,3.092
11,40 RUE DE L ANGOULEME,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,20,44.114,2.206,3.092
12,8 RUE DE L ANNEXION,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,13,51.782,3.983,3.092
13,10 RUE DE L ARLEQUIN,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,14,82.291,5.878,3.092
14,14 PLACE DE L HOTEL DE VILLE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,12,18.142,1.512,3.092
15,5 RUE DE L INDUSTRIE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,12,36.526,3.044,3.092
16,9 RUE DE L ISERNON,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,10,48.572,4.857,3.092
17,15 B RUE DE L ISERNON,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,45,59.155,1.315,3.092
18,36 RUE DE LA BARALLAZ,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,15,24.861,1.657,3.092
19,51 CHEMIN DE LA CANAUD,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,18,99.153,5.508,3.092
20,2 ALLEE DE LA CHENAIE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,19,29.504,1.553,3.092
21,17 CHEMIN DE LA COLLINE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,11,18.537,1.685,3.092
22,16 CHEMIN DE LA COLLINE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,14,17.986,1.285,3.092
23,32 RUE DE LA COUR,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,12,55.856,4.655,3.092
24,26 RUE DE LA COUR,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,12,72.273,6.023,3.092
25,4 RUE DE LA COUR,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,11,24.019,2.184,3.092
26,52 RUE DE LA CRETE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,13,21.741,1.672,3.092
27,42 RUE DE LA CRETE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,14,27.766,1.983,3.092
28,31 RUE DE LA CRETE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,10,47.282,4.728,3.092
29,4 CHEMIN DE LA CROIX ROUGE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,15,40.15,2.677,3.092
30,1 CHEMIN DE LA CROIX ROUGE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,12,49.966,4.164,3.092
31,20 RUE DE LA DONZIERE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,12,22.575,1.881,3.092
32,13 RUE DE LA DONZIERE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,15,36.838,2.456,3.092
33,27 CHEMIN DE LA FRUITIERE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,12,86.533,7.211,3.092
34,23 CHEMIN DE LA FRUITIERE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,12,67.317,5.61,3.092
35,21 RUE DE LA GARE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,18,47.77,2.654,3.092
36,6 RUE DE LA GARE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,20,36.055,1.803,3.092
37,34 RUE DE LA JONCHERE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,17,101.763,5.986,3.092
38,9 RUE DE LA LOUVATIERE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,12,27.368,2.281,3.092
39,2 RUE DE LA LOUVATIERE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,37,93.176,2.518,3.092
40,18 AVENUE DE LA MANDALLAZ,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,18,64.046,3.558,3.092
41,51 RUE DE LA MINOTERIE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,38,54.49,1.434,3.092
42,43 RUE DE LA MINOTERIE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,12,13.563,1.13,3.092
43,29 RUE DE LA MINOTERIE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,14,20.462,1.462,3.092
44,11 RUE DE LA MINOTERIE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,32,28.303,0.884,3.092
45,3 RUE DE LA MINOTERIE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,14,25.947,1.853,3.092
46,11 RUE DE LA PAIX,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,29,42.935,1.481,3.092
47,24 B RUE DE LA PAIX,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,19,38.332,2.017,3.092
48,32 RUE DE LA PEROLLIERE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,10,27.104,2.71,3.092
49,26 RUE DE LA PEROLLIERE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,10,21.638,2.164,3.092
50,11 RUE DE LA PESSE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,15,35.82,2.388,3.092
51,84 AVENUE DE LA PLAINE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,14,23.541,1.681,3.092
52,76 AVENUE DE LA PLAINE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,39,58.345,1.496,3.092
53,14 RUE DE LA POSTE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,20,29.615,1.481,3.092
54,4 RUE DE LA POSTE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,11,27.239,2.476,3.092
55,32 CHEMIN DE LA PRAIRIE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,38,68.164,1.794,3.092
56,22 AVENUE DE LA REPUBLIQUE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,10,55.95,5.595,3.092
57,11 AVENUE DE LA REPUBLIQUE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,23,112.7,4.9,3.092
58,73 BOULEVARD DE LA ROCADE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,19,56.077,2.951,3.092
59,4 BOULEVARD DE LA ROCADE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,20,56.124,2.806,3.092
60,33 RUE DE LACHAT,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,24,119.303,4.971,3.092
61,20 RUE DE LACHAT,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,13,78.395,6.03,3.092
62,9 RUE DE MILLEMOUX,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,18,69.847,3.88,3.092
63,28 RUE DES POMMARIES,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,15,31.123,2.075,3.092
64,8 RUE DES POMMARIES,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,12,15.065,1.255,3.092
65,6 B RUE DES PRES RIANTS,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,10,24.313,2.431,3.092
66,17 PARC DES RAISSES,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,22,168.524,7.66,3.092
67,3 PARC DES RAISSES,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,25,174.384,6.975,3.092
68,4 AVENUE DES REGAINS,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,41,60.633,1.479,3.092
69,70 AVENUE DES ROMAINS,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,13,68.628,5.279,3.092
70,25 AVENUE DES ROMAINS,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,12,79.938,6.662,3.092
71,2 IMPASSE DES ROSIERS,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,20,31.342,1.567,3.092
72,55 ALLEE DES VERGERS,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,10,21.189,2.119,3.092
73,7 RUE DU 11E BCA,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,10,13.297,1.33,3.092
74,23 RUE DU BEL AIR,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,29,41.222,1.421,3.092
75,14 RUE DU BEL AIR,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,11,17.395,1.581,3.092
76,16 RUE DU BOIS GENTIL,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,15,32.838,2.189,3.092
77,9 IMPASSE DU BOIS JOLI,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,16,40.274,2.517,3.092
78,21 CLOS DU BUISSON,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,27,44.376,1.644,3.092
79,16 CLOS DU BUISSON,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,21,48.976,2.332,3.092
80,4 CLOS DU BUISSON,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,17,28.777,1.693,3.092
81,2 CLOS DU BUISSON,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,15,38.922,2.595,3.092
82,1 CLOS DU BUISSON,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,10,23.163,2.316,3.092
83,6 RUE DU CARILLON,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,12,20.4,1.7,3.092
84,4 RUE DU CEP,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,19,38.319,2.017,3.092
85,11 B RUE DU DOCTEUR GELEY,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,14,116.279,8.306,3.092
86,13 BOULEVARD DU FIER,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,10,23.97,2.397,3.092
87,11 B BOULEVARD DU FIER,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,48,77.947,1.624,3.092
88,2 B RUE DU GENERAL FERRIE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,12,38.868,3.239,3.092
89,5 RUE DU LAC,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,15,16.997,1.133,3.092
90,1 BOULEVARD DU LYCEE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,20,52.67,2.634,3.092
91,7 B BOULEVARD DU LYCEE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,27,48.644,1.802,3.092
92,7 RUE DU MANOIR,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,20,40.729,2.036,3.092
93,15 CHEMIN DU MAQUIS,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,16,26.697,1.669,3.092
94,13 CHEMIN DU MAQUIS,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,16,28.576,1.786,3.092
95,11 CHEMIN DU MAQUIS,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,16,35.263,2.204,3.092
96,10 RUE DU MONT BARON,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,14,29.823,2.13,3.092
97,8 RUE DU MONT BARON,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,14,25.044,1.789,3.092
98,2 RUE DU MONT BARON,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,14,76.71,5.479,3.092
99,19 RUE DU PAQUIER,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,12,47.062,3.922,3.092
100,9 AVENUE DU PARC DES SPORTS,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,10,15.989,1.599,3.092
101,48 B AVENUE DU PARC DES SPORTS,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,25,109.669,4.387,3.092
102,30 AVENUE DU PARMELAN,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,11,28.108,2.555,3.092
103,110 ROUTE DU PERIMETRE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,23,34.376,1.495,3.092
104,105 ROUTE DU PERIMETRE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,22,101.166,4.598,3.092
105,95 ROUTE DU PERIMETRE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,24,194.052,8.086,3.092
106,81 ROUTE DU PERIMETRE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,60,70.848,1.181,3.092
107,69 ROUTE DU PERIMETRE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,22,28.596,1.3,3.092
108,16 RUE DU PONT ROMAIN,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,10,14.688,1.469,3.092
109,10 RUE DU PONT ROMAIN,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,10,19.319,1.932,3.092
110,14 RUE DU PRE LONGE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,18,27.779,1.543,3.092
111,10 RUE DU PRE LONGE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,10,78.041,7.804,3.092
112,10 ALLEE DU PRESSOIR,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,25,33.817,1.353,3.092
113,9 AVENUE DU RHONE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,42,98.138,2.337,3.092
114,10 RUE DU ROND POINT,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,26,56.687,2.18,3.092
115,24 AVENUE DU STADE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,15,30.542,2.036,3.092
116,13 AVENUE DU STADE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,15,31.275,2.085,3.092
117,24 ALLEE DU TENAILLER,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,10,26.468,2.647,3.092
118,51 RUE DU VAL VERT,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,17,45.12,2.654,3.092
119,31 RUE DU VAL VERT,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,13,32.718,2.517,3.092
120,9 RUE DU VAL VERT,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,23,53.654,2.333,3.092
121,12 RUE ELOI SERAND,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,20,68.713,3.436,3.092
122,2 RUE ELOI SERAND,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,10,58.819,5.882,3.092
123,2 RUE FABIEN CALLOUD,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,12,27.085,2.257,3.092
124,3 CHEMIN FALQUET,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,19,57.467,3.025,3.092
125,5 RUE FELIX PETIT,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,26,35.578,1.368,3.092
126,18 RUE FILATERIE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,11,30.841,2.804,3.092
127,7 B AVENUE FRANCOIS FAVRE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,14,16.487,1.178,3.092
128,13 RUE FRANCOIS VERNEX,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,13,17.27,1.328,3.092
129,21 AVENUE GERMAIN PERREARD,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,43,68.318,1.589,3.092
130,4 AVENUE GERMAIN PERREARD,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,14,42.106,3.008,3.092
131,15 RUE HENRI VERJUS,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,14,22.426,1.602,3.092
132,25 RUE HENRY BORDEAUX,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,10,32.309,3.231,3.092
133,24 RUE HENRY BORDEAUX,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,26,37.239,1.432,3.092
134,23 RUE HENRY BORDEAUX,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,10,26.979,2.698,3.092
135,13 RUE HENRY BORDEAUX,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,10,20.912,2.091,3.092
136,10 RUE HENRY BORDEAUX,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,26,42.057,1.618,3.092
137,12 BOULEVARD JACQUES REPLAT,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,10,20.529,2.053,3.092
138,2 AVENUE JEAN CLERC,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,20,41.813,2.091,3.092
139,1 AVENUE JEAN CLERC,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,13,21.923,1.686,3.092
140,12 RUE JEAN JACQUES ROUSSEAU,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,12,54.346,4.529,3.092
141,3 PLACE JEAN MOULIN,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,10,29.675,2.967,3.092
142,3 RUE JOSEPH BLANC,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,14,21.886,1.563,3.092
143,17 RUE JULES BARUT,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,10,31.582,3.158,3.092
144,5 RUE JULES BARUT,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,10,31.752,3.175,3.092
145,28 RUE LEANDRE VAILLAT,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,14,29.959,2.14,3.092
146,22 RUE LEANDRE VAILLAT,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,14,24.369,1.741,3.092
147,18 RUE LEANDRE VAILLAT,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,14,41.065,2.933,3.092
148,6 RUE LOUIS BOCH,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,14,25.723,1.837,3.092
149,7 RUE LOUIS REVON,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,52,149.649,2.878,3.092
150,1 RUE MARECHAL LECLERC,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,15,42.244,2.816,3.092
151,1 PASSAGE MONGE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,15,35.904,2.394,3.092
152,33 AVENUE MONTAIGNE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,32,53.879,1.684,3.092
153,19 AVENUE MONTAIGNE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,23,40.562,1.764,3.092
154,8 RUE MOUSSY,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,21,48.09,2.29,3.092
155,4 B RUE PAUL CABAUD,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,14,31.17,2.226,3.092
156,8 RUE PAUL GUITON,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,16,14.349,0.897,3.092
157,2 T RUE PAUL GUITON,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,22,145.053,6.593,3.092
158,15 RUE PRESIDENT FAVRE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,36,88.052,2.446,3.092
159,11 RUE PRESIDENT FAVRE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,22,47.8,2.173,3.092
160,14 RUE ROYALE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,20,93.722,4.686,3.092
161,6 RUE SAINT PAUL,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,46,92.143,2.003,3.092
162,3 RUE SAINT PAUL,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,11,15.837,1.44,3.092
163,18 FAUBOURG SAINTE CLAIRE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,12,45.551,3.796,3.092
164,10 FAUBOURG SAINTE CLAIRE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,16,57.066,3.567,3.092
165,33 RUE SAINTE CLAIRE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,11,49.477,4.498,3.092
166,21 RUE SAINTE CLAIRE,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,10,40.023,4.002,3.092
167,35 RUE SOMMEILLER,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,18,38.036,2.113,3.092
168,29 RUE SOMMEILLER,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,17,27.49,1.617,3.092
169,25 RUE SOMMEILLER,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,23,72.343,3.145,3.092
170,27 RUE VAUGELAS,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,11,14.781,1.344,3.092
171,25 RUE VAUGELAS,2018,74010,ANNECY,RESIDENTIEL,74.0,84.0,11,29.58,2.689,3.092
